开课状态,课程名称,学分,考核方式,课程性质,任课教师,选课课号,起止周,开课学院,<td>上课时间</td>,<td>上课地点</td>,<td>合班信息</td>
已开,化妆品与健康,1,考查,科技发展与科学精神,葛景园,(2019-2020-2)-C2092022-41997-2,1月8日,材料与环境工程学院,<td>周四第10.11节{第1-8周}</td>,<td>第6教研楼中105</td>,<td>&nbsp;</td>
已开,化学与食品安全,2,考查,科技发展与科学精神,丁严艳,(2019-2020-2)-C2092013-40958-6,1月16日,材料与环境工程学院,<td>周二第10.11节{第1-16周}</td>,<td>第6教研楼中327</td>,<td>&nbsp;</td>
已开,中国古代神话,2,考查,人文经典与人文修养,黄俊业,(2019-2020-2)-C1292014-40025-2,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第8.9节{第1-16周}</td>,<td>第3教研楼101</td>,<td>&nbsp;</td>
已开,婚姻家庭继承法,2,考查,社会发展与公民教育,刘晓峰,(2019-2020-2)-C1292026-40053-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第10.11节{第1-16周}</td>,<td>第12教研楼403</td>,<td>&nbsp;</td>
0,环境与健康,2,考查,科技发展与科学精神,周溶冰,(2019-2020-2)-C2092003-40718-1,1月16日,材料与环境工程学院,<td>周二第8.9节{第1-16周}</td>,<td>第6教研楼北106</td>,<td>&nbsp;</td>
已开,清洁生产与企业增效,2,考查,科技发展与科学精神,陈建军,(2019-2020-2)-C2092006-01064-1,1月16日,材料与环境工程学院,<td>周四第10.11节{第1-16周}</td>,<td>第6教研楼北416</td>,<td>&nbsp;</td>
已开,心理学导论,2,考查,心理健康选修,徐琳,(2019-2020-2)-C1299019-40950-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第3.4节{第1-16周}</td>,<td>第7教研楼北316</td>,<td>&nbsp;</td>
已开,电池技术概论,2,考查,科技发展与科学精神,郑鑫/秦海英,(2019-2020-2)-C2092010-40762-1,1月16日,材料与环境工程学院,<td>周四第8.9节{第1-16周}</td>,<td>第6教研楼中125</td>,<td>&nbsp;</td>
已开,创业基础,2,考查,创业教育,汝醒君,(2019-2020-2)-C0399020-41486-1,1月16日,管理学院,<td>周二第8.9节{第1-16周}</td>,<td>第3教研楼215</td>,<td>&nbsp;</td>
已开,唐宋诗词鉴赏,2,考查,人文经典与人文修养,赫广霖,(2019-2020-2)-C1292029-40372-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第10.11节{第1-16周}</td>,<td>第12教研楼110</td>,<td>&nbsp;</td>
已开,当代审美文化导论,2,考查,艺术创作与审美体验,林新华,(2019-2020-2)-C1292028-40500-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第6.7节{第1-16周}</td>,<td>第12教研楼305</td>,<td>&nbsp;</td>
0,中国古典诗词中的品格与修养,2,考查,人文经典与人文修养,赵晓斌,(2019-2020-2)-C1595008-41058-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第3.4.5节{第1-16周}</td>,<td>第7教研楼北210</td>,<td>&nbsp;</td>
已开,创业运营仿真,1,考查,创业教育,毛薇,(2019-2020-2)-C0399022-40887-3,9月16日,管理学院,<td>周三第3.4节{第9-16周}</td>,<td>第9教研楼524</td>,<td>&nbsp;</td>
已开,电影作品分析,2,考查,人文任选,韩程,(2019-2020-2)-XJ000181-XJ227-1,4月14日,教务处,<td>周二第10.11.12节{第4-14周}</td>,<td>浙江传媒学院第二教学楼南108</td>,<td>&nbsp;</td>
已开,公共关系原理与实务,2, ,经管任选,蒋楠,(2019-2020-2)-XJ000132-XJ150-1,4月14日,教务处,<td>周四第10.11.12节{第4-14周}</td>,<td>中国计量大学翔宇楼104</td>,<td>&nbsp;</td>
已开,舞蹈鉴赏,2,考查,艺术创作与审美体验,彭渊,(2019-2020-2)-C5692016-04198-1,1月16日,团委,<td>周一第6.7节{第1-16周}</td>,<td>第12教研楼316</td>,<td>&nbsp;</td>
已开,贸易与大国崛起,2,考查,文明对话与国际视野,梅燕,(2019-2020-2)-C2292006-40998-1,1月16日,经济学院,<td>周三第3.4节{第1-16周}</td>,<td>第7教研楼北320</td>,<td>&nbsp;</td>
已开,能源利用及其污染物控制,2,考查,科技发展与科学精神,丁宁,(2019-2020-2)-C0792004-40852-1,1月16日,理学院,<td>周三第10.11节{第1-16周}</td>,<td>第6教研楼北412</td>,<td>&nbsp;</td>
已开,数学建模基础(A),2,考查,科技发展与科学精神,裘哲勇/何洪津/程宗毛,(2019-2020-2)-C0797002-04020-2,1月11日,理学院,"<td title=""周三第10.11.12节{第1-11周};周六第6.7.8节{第1-11周}"">周三第10.11.12节{第1-11周}...</td>",<td>第6教研楼中101;第6教研楼中101</td>,<td>&nbsp;</td>
已开,经济学原理,2,考查,社会发展与公民教育,鲁贵宝,(2019-2020-2)-C2392006-40921-1,1月16日,马克思主义学院,<td>周三第10.11节{第1-16周}</td>,<td>第12教研楼212</td>,<td>&nbsp;</td>
已开,成长心理学,1,考查,心理健康选修,陈文干,(2019-2020-2)-C2399005-40696-2,1月16日,马克思主义学院,<td>周二第8.9节{第1-16周|单周}</td>,<td>第7教研楼北120</td>,<td>&nbsp;</td>
已开,名人生命历程解读,2,考查,人文经典与人文修养,张永忠,(2019-2020-2)-C2392004-40428-2,1月16日,马克思主义学院,<td>周三第10.11节{第1-16周}</td>,<td>第6教研楼中105</td>,<td>&nbsp;</td>
已开,美学,2,考查,艺术创作与审美体验,徐燕杭,(2019-2020-2)-C1292024-04173-2,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第6.7节{第1-16周}</td>,<td>第3教研楼405</td>,<td>&nbsp;</td>
已开,幸福心理学,2,考查,心理健康选修,张瑞睿,(2019-2020-2)-C1299051-41905-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周四第10.11节{第1-16周}</td>,<td>第6教研楼中205</td>,<td>&nbsp;</td>
已开,中国社会变迁史专题讲座,2,考查,人文任选,王艳娟,(2019-2020-2)-XJ000148-XJ186-1,4月14日,教务处,<td>周三第10.11.12节{第4-14周}</td>,<td>浙江理工大学2-N225</td>,<td>&nbsp;</td>
已开,大学军事,2, ,课外必修,李国冰,(2019-2020-2)-W0001020-40521-2,5月16日,体育教学部,"<td title=""周二第10.11.12节{第5-16周|单周}"">周二第10.11.12节{第5-16周|...</td>",<td>第6教研楼中201</td>,<td>&nbsp;</td>
0,跨文化交际,2, ,外语模块,缪莉杨,(2019-2020-2)-A1102080-04127-2,1月16日,外国语学院,<td>周四第6.7节{第1-16周}</td>,<td>第7教研楼南309</td>,<td>&nbsp;</td>
已开,商业模式创新现象与分析,1,考查,社会发展与公民教育,胡保亮,(2019-2020-2)-C0393005-40714-1,1月8日,管理学院,<td>周一第6.7节{第1-8周}</td>,<td>第7教研楼南207</td>,<td>&nbsp;</td>
已开,大学军事,2, ,课外必修,周凯,(2019-2020-2)-W0001020-41690-1,5月16日,体育教学部,"<td title=""周三第10.11.12节{第5-16周|单周}"">周三第10.11.12节{第5-16周|...</td>",<td>第6教研楼北416</td>,<td>&nbsp;</td>
已开,心理拓展与实践,1,考查,心理健康选修,张静,(2019-2020-2)-C2392011-41845-2,1月16日,马克思主义学院,<td>周三第3.4节{第1-16周|双周}</td>,<td>第7教研楼北418</td>,<td>&nbsp;</td>
已开,丝绸之路文化与旅行,2,考查,人文任选,胡栋,(2019-2020-2)-XJ000235-XJ233-1,4月14日,教务处,<td>周二第10.11.12节{第4-14周}</td>,<td>浙江经贸职业技术学院2号教学楼101</td>,<td>&nbsp;</td>
已开,招贴设计,2,考查,科技任选,黄汶俊,(2019-2020-2)-XJ000239-XJ238-1,4月14日,教务处,<td>周三第10.11.12节{第4-14周}</td>,<td>浙江育英职业技术学院图书馆三楼</td>,<td>&nbsp;</td>
已开,商业创业基础,2,考查,经管任选,王文青,(2019-2020-2)-XJ000241-XJ241-1,4月14日,教务处,<td>周三第10.11.12节{第4-14周}</td>,"<td title=""浙江育英职业技术学院跨贸中心2210-2205"">浙江育英职业技术学院跨贸中心2210-2...</td>",<td>&nbsp;</td>
已开,国际动漫赏析,2,考查,艺术创作与审美体验,陈矩弘,(2019-2020-2)-C1292032-40686-2,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第8.9节{第1-16周}</td>,<td>第3教研楼205</td>,<td>&nbsp;</td>
已开,制度经济学,2,考查,社会发展与公民教育,吴彬,(2019-2020-2)-C1291005-41624-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第8.9节{第1-16周}</td>,<td>第3教研楼415</td>,<td>&nbsp;</td>
已开,唐宋诗词鉴赏,2,考查,人文经典与人文修养,赫广霖,(2019-2020-2)-C1292029-40372-2,1月16日,人文艺术与数字媒体学院、法学院,<td>周二第10.11节{第1-16周}</td>,<td>第12教研楼110</td>,<td>&nbsp;</td>
已开,文化人类学,2,考查,社会发展与公民教育,刘涛,(2019-2020-2)-C1292046-41613-2,1月16日,人文艺术与数字媒体学院、法学院,<td>周四第10.11节{第1-16周}</td>,<td>第6教研楼中107</td>,<td>&nbsp;</td>
已开,大学军事,2, ,课外必修,吴周礼,(2019-2020-2)-W0001020-lst27-7,5月16日,体育教学部,"<td title=""周一第10.11.12节{第5-16周|双周}"">周一第10.11.12节{第5-16周|...</td>",<td>第3教研楼305</td>,<td>&nbsp;</td>
已开,中国社会的结构变迁,2,考查,社会发展与公民教育,李庆真,(2019-2020-2)-C1291006-40755-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周五第6.7节{第1-16周}</td>,<td>第3教研楼315</td>,<td>&nbsp;</td>
已开,中国建筑设计赏析,2,考查,艺术创作与审美体验,王蓉,(2019-2020-2)-C1592014-41450-4,1月16日,人文艺术与数字媒体学院、法学院,<td>周二第8.9节{第1-16周}</td>,<td>第3教研楼415</td>,<td>&nbsp;</td>
已开,人工智能中的法律问题,2,考查,社会发展与公民教育,宁利昂,(2019-2020-2)-C1292051-42218-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周二第8.9节{第1-16周}</td>,<td>第12教研楼305</td>,<td>&nbsp;</td>
0,商务英语,2, ,外语模块,钟京霞,(2019-2020-2)-A1102800-40327-4,1月16日,外国语学院,<td>周二第1.2节{第1-16周}</td>,<td>第7教研楼南409</td>,<td>&nbsp;</td>
已开,脑网络基础与应用,2,考查,科技发展与科学精神,谢桑马,(2019-2020-2)-C1992005-41983-1,1月16日,自动化学院（人工智能学院）,<td>周三第10.11节{第1-16周}</td>,<td>第6教研楼中207</td>,<td>&nbsp;</td>
已开,生物医学信息学导论,2,考查,科技发展与科学精神,李杜娟,(2019-2020-2)-C1992001-41449-2,1月16日,自动化学院（人工智能学院）,<td>周二第10.11节{第1-16周}</td>,<td>第12教研楼303</td>,<td>&nbsp;</td>
0,英语演讲与口才,2, ,外语模块,任利,(2019-2020-2)-A1103300-40654-1,1月16日,外国语学院,<td>周二第6.7节{第1-16周}</td>,<td>第3教研楼627</td>,<td>&nbsp;</td>
0,实用翻译,2, ,外语模块,胡淼,(2019-2020-2)-A1103780-04118-3,1月16日,外国语学院,<td>周三第1.2节{第1-16周}</td>,<td>第6教研楼中309</td>,<td>&nbsp;</td>
0,实用翻译,2, ,外语模块,胡淼,(2019-2020-2)-A1103780-04118-5,1月16日,外国语学院,<td>周五第1.2节{第1-16周}</td>,<td>第6教研楼中109</td>,<td>&nbsp;</td>
0,实用翻译,2, ,外语模块,方璞,(2019-2020-2)-A1103780-40448-1,1月16日,外国语学院,<td>周一第3.4节{第1-16周}</td>,<td>第6教研楼中521</td>,<td>&nbsp;</td>
0,实用翻译,2, ,外语模块,方璞,(2019-2020-2)-A1103780-40448-5,1月16日,外国语学院,<td>周五第3.4节{第1-16周}</td>,<td>第6教研楼中107</td>,<td>&nbsp;</td>
0,跨文化交际,2, ,外语模块,吕欣,(2019-2020-2)-A1102080-40638-2,1月16日,外国语学院,<td>周二第3.4节{第1-16周}</td>,<td>第7教研楼南121</td>,<td>&nbsp;</td>
0,中西方文化比较,2, ,外语模块,梁远冰,(2019-2020-2)-A1103750-40725-2,1月16日,外国语学院,<td>周二第6.7节{第1-16周}</td>,<td>第6教研楼中315</td>,<td>&nbsp;</td>
0,商务英语,2, ,外语模块,周益飞,(2019-2020-2)-A1102800-40090-5,1月16日,外国语学院,<td>周一第3.4节{第1-16周}</td>,<td>第7教研楼南115</td>,<td>&nbsp;</td>
0,英语应用文写作,2, ,外语模块,阮筝,(2019-2020-2)-A1103190-40759-3,1月16日,外国语学院,<td>周二第6.7节{第1-16周}</td>,<td>第7教研楼南305</td>,<td>&nbsp;</td>
0,英语应用文写作,2, ,外语模块,沈向怡,(2019-2020-2)-A1103190-04130-2,1月16日,外国语学院,<td>周二第1.2节{第1-16周}</td>,<td>第7教研楼南307</td>,<td>&nbsp;</td>
已开,成长心理学,1,考查,心理健康选修,陈文干,(2019-2020-2)-C2399005-40696-7,1月16日,马克思主义学院,<td>周四第6.7节{第1-16周|双周}</td>,<td>第7教研楼北120</td>,<td>&nbsp;</td>
已开,Android应用开发,2,考查,科技发展与科学精神,王长军,(2019-2020-2)-C0592001-40996-1,1月16日,计算机学院（软件学院）,<td>周五第1.2节{第1-16周}</td>,<td>第3教研楼301</td>,<td>&nbsp;</td>
